,UF,Cidade,Nome,Funcao
1427,SE,Lagarto,MARLYSSON TALLUANO MAGALHÃES DE SOUZA  ,Secretário(a) de Saúde
1428,BA,Ipirá,KELLIANE PIRES BASTOS,Secretário(a) de Saúde
1429,SP,ÁguasdeSantaBárbara,Jurema Pereira de Souza,Secretário(a) de Saúde
1430,SP,Caraguatatuba,Gustavo Alexey Boher Lopes,Secretário(a) de Saúde
1431,SP,Paranapanema,Jeronimo Simão,Secretário(a) de Saúde
1432,PR,Figueira,MARCILIO ALVES DE SOUZA,Secretário(a) de Saúde
1433,RS,IpirangadoSul,CLEIMAR ARALDI,Secretário(a) de Saúde
1434,RS,Lagoão,FABIO LEANDRO NUNES DE CAMARGO,Secretário(a) de Saúde
1435,RS,SantoExpeditodoSul,JACINTO JOSE PELISSER,Secretário(a) de Saúde
1436,RS,TupancidoSul,JOAO AMERICO LOURENCIO DA SILVA ,Secretário(a) de Saúde
1437,TO,ColinasdoTocantins,MARIA SELINEIDE DE SOUSA REGO,Secretário(a) de Saúde
1438,SP,Bofete,Joisse Carla Barboza,Secretário(a) de Saúde
1439,SP,Colina,SADIA DAHER RODRIGUES FERREIRA,Secretário(a) de Saúde
1440,SP,Lins,SILVIA CRISTINA DE OLIVEIRA VASCONCELOS CARDOSO,Secretário(a) de Saúde
1441,SP,Palmital,NÁDIA PATRICIA CASCALES ORTZ GONÇALEZ,Secretário(a) de Saúde
1442,PR,PortoRico,ERICA BELENTANI,Secretário(a) de Saúde
1443,SC,Itapema,ALEXANDRE FURTADO KONS DOS SANTOS,Secretário(a) de Saúde
1444,SC,Vargeão,ALAN FELIPPE,Secretário(a) de Saúde
1445,RS,Estação,MAURO DUARTE,Secretário(a) de Saúde
1446,MG,Montalvânia,EVELYN DOURADO OLIVEIRA ,Secretário(a) de Saúde
1447,ES,Pinheiros,Ivan Silvestre,Secretário(a) de Saúde
1448,SP,Itanhaém,FÁBIO CRIVELLAN MIRANDA,Secretário(a) de Saúde
1449,MS,Alcinópolis,JOÃO ABADIO DE OLIVEIRA NETO ,Secretário(a) de Saúde
1450,MS,LagunaCarapã,DANILO JOSÉ PAGNUSSAT,Secretário(a) de Saúde
1451,AL,Craíbas,DIORGENES COSTA DA SILVA,Secretário(a) de Saúde
1452,BA,Biritinga,ROSE CARVALHO DE OLIVEIRA,Secretário(a) de Saúde
1453,BA,Boninal,ADRIANA ARAÚJO SILVA,Secretário(a) de Saúde
1454,BA,Candeal,KAMILA LIMA DOS SANTOS SANTIAGO,Secretário(a) de Saúde
1455,BA,Caravelas,MARINA RAMALHO SANTOS SILVA,Secretário(a) de Saúde
1456,BA,FlorestaAzul,LOUISE PRATES OLIVEIRA,Secretário(a) de Saúde
1457,BA,Itagimirim,LEOPOLDO DEMY LACERDA RODRIGUES,Secretário(a) de Saúde
1458,BA,Teofilândia,ALICE CARVALHO BARRETO OLIVEIRA,Secretário(a) de Saúde
1459,MG,NovaMódica,ALAN PINA MENDES ,Secretário(a) de Saúde
1460,PR,PiraídoSul,JULIO CEZAR SANDRINI,Secretário(a) de Saúde
1461,SC,MatosCosta,FRANCISCO OLAVO RIBAS,Secretário(a) de Saúde
1462,AC,Tarauacá,MACKENZ OLIVEIRA DOS SANTOS,Secretário(a) de Saúde
1463,PA,Sapucaia,Wesdras Pereira Nunes,Secretário(a) de Saúde
1464,PB,Alhandra,HARVEY JEFFERSON DE CARVALHO FERREIRA,Secretário(a) de Saúde
1465,AL,ÁguaBranca,ANTONIO DA SILVA ,Secretário(a) de Saúde
1466,AL,BeloMonte,CHIRLEY MONTEIRO ROCHA,Secretário(a) de Saúde
1467,AL,FeiraGrande,CRISLAINE EULES SANTOS SILVA,Secretário(a) de Saúde
1468,AL,Maragogi,FRANCICO CARLOS LINS DA SILVA ,Secretário(a) de Saúde
1469,AL,MatrizdeCamaragibe,RONES DE OLIVEIRA TOLEDO ,Secretário(a) de Saúde
1470,AL,SantanadoIpanema,RICARDO MEDEIROS ROSA,Secretário(a) de Saúde
1471,SE,Cristinápolis,TATIANA DE ASSIS SOARES,Secretário(a) de Saúde
1472,SP,OscarBressane,LUIZ  HENRIQUE  DE OLIVEIRA SILVA,Secretário(a) de Saúde
1473,SC,Palhoça, ROSINEI DE SOUSA HORACIO,Secretário(a) de Saúde
1474,SC,RioNegrinho,RAFAEL SCHROEDER,Secretário(a) de Saúde
1475,AM,Itacoatiara,KEYTIANE MENDONÇA DE ALMEIDA ,Secretário(a) de Saúde
1476,BA,CaldeirãoGrande,HAYLLA MONALISA SOUZA MOTA SANTANA,Secretário(a) de Saúde
1477,RJ,TrajanodeMoraes,Antônio Carlos Junior  ,Secretário(a) de Saúde
1478,SP,Itaberá,MARINA GOMES MOREIRA FREITAS,Secretário(a) de Saúde
1479,SP,Tejupá,Jacqueline Galvão Pereira Jeffery,Secretário(a) de Saúde
1480,RS,ArroiodoSal,Diego Feldmann de Vargas,Secretário(a) de Saúde
1481,MS,Brasilândia,ADELIZA MARIA SANTOS ABRAMI,Secretário(a) de Saúde
1482,TO,BarradoOuro,VANDERLÊ CRAVEIRO DE OLIVEIRA  ,Secretário(a) de Saúde
1483,MG,Durandé,SEBASTIÃO BEMFICA,Secretário(a) de Saúde
1484,SP,MonteiroLobato,JOÃO FRANCISCO ,Secretário(a) de Saúde
1485,SP,Tabatinga,Daniela de Cássia Abreu,Secretário(a) de Saúde
1486,PR,BoaEsperançadoIguaçu,JESSICA BIAVATTI,Secretário(a) de Saúde
1487,PR,CruzeirodoIguaçu,CLEUSA PINZON,Secretário(a) de Saúde
1488,SC,AbdonBatista,JOSEANE MOCELIN SIMONES,Secretário(a) de Saúde
1489,SC,CelsoRamos,LUCILENE SAUER,Secretário(a) de Saúde
1490,SC,Forquilhinha,Diego Domingos de Melo,Secretário(a) de Saúde
1491,SC,Iraceminha,ELAINE PROVENCI,Secretário(a) de Saúde
1492,SC,Itapoá,JANAYNA GOMES SILVINO,Secretário(a) de Saúde
1493,SC,JoséBoiteux,FABIANA FUSINATO,Secretário(a) de Saúde
1494,SC,LindóiadoSul,Pedro Bringhenti,Secretário(a) de Saúde
1495,SC,SerraAlta,Débora Suelem Pacassa de Quadros,Secretário(a) de Saúde
1496,SC,TimbóGrande,Marilza Machado,Secretário(a) de Saúde
1497,SC,Tunápolis,ROSELI GABRIEL BONAVIGO,Secretário(a) de Saúde
1498,SC,VitorMeireles,TEILOR PETERSEN,Secretário(a) de Saúde
1499,RS,ProtásioAlves,Ivan Pimentel ,Secretário(a) de Saúde
1500,RS,SãoLourençodoSul,ADIRANE HUBER,Secretário(a) de Saúde
1501,GO,Buritinópolis,DINAIR RITA DOURADO ,Secretário(a) de Saúde
1502,MA,Pedreiras,Marcilio Lira Ximenes,Secretário(a) de Saúde
1503,PB,SerraBranca,Francinaldo Ribeiro Silva,Secretário(a) de Saúde
1504,BA,Sapeaçu,CRISTIANE BRITO DE ALMEIDA GOIS,Secretário(a) de Saúde
1505,BA,Utinga,BRUNA CARLA DE CASTRO FERNANDES AGUIAR,Secretário(a) de Saúde
1506,MG,AlfredoVasconcelos,LUCIANO OTAVIO BAETA CHARTONE DE PAULA,Secretário(a) de Saúde
1507,MG,Araporã,ELIANE SANTANA MARTINS,Secretário(a) de Saúde
1508,MG,Carandaí,DENILSON HERMES DA CUNHA,Secretário(a) de Saúde
1509,MG,Carneirinho,ANA CLAUDIA LOBO DE SOUZA NASCIMENTO ,Secretário(a) de Saúde
1510,MG,Divisópolis,GERMANO LARCEDA MAIER,Secretário(a) de Saúde
1511,MG,IcaraídeMinas,PATRICK GONÇALVES FERNANDES,Secretário(a) de Saúde
1512,MG,Ipaba,NEURILANE ALVES FRANCO,Secretário(a) de Saúde
1513,MG,Jaíba,JOSELINE LOUISE GUIMARÃES FREITAS,Secretário(a) de Saúde
1514,MG,Jampruca,JOELMA DE OLIVEIRA SCHUINA CASTRO,Secretário(a) de Saúde
1515,MG,LagoaGrande,KATHIA MARIA DE OLIVEIRA,Secretário(a) de Saúde
1516,MG,Leopoldina,MARCIO VIEIRA MACHADO,Secretário(a) de Saúde
1517,MG,Mamonas,JOARLISSON MURILO CARDOSO,Secretário(a) de Saúde
1518,MG,MataVerde,THIENE CORREA CAIRES LOYOLA,Secretário(a) de Saúde
1519,MG,Palmópolis,KAÍQUE TRINDADE COSTA,Secretário(a) de Saúde
1520,MG,PedrasdeMariadaCruz,LEONILDO CORREA DE SOUZA,Secretário(a) de Saúde
1521,MG,Riachinho,LUHANA KAROLYNA ROQUE DA SILVA,Secretário(a) de Saúde
1522,MG,SantaBárbaradoLeste,FERNANDO DOS SANTOS MAIA SOARES,Secretário(a) de Saúde
1523,MG,SantaRitadeMinas,EMILIANA CASTRO SALOMÃO LOPES,Secretário(a) de Saúde
1524,MG,SãoJoãodoManhuaçu,DALTON XAVIER ALVES BARBOSA,Secretário(a) de Saúde
1525,MG,SãoJosédaLapa,CARLOS HENRIQUE FERREIRA ALVES,Secretário(a) de Saúde
1526,MG,Ubaporanga,KENIA FERNANDA SOARES DA SILVA AZEVEDO,Secretário(a) de Saúde
1527,MG,Urucuia,RUTILIO EUGÊNIO CAVALCANTI NETO,Secretário(a) de Saúde
1528,PR,AltamiradoParaná,Telzimar de Holanda Campelo Guerra,Secretário(a) de Saúde
1529,RO,ValedoParaíso,FRANCYELLI GOMES  NOGUEIRA,Secretário(a) de Saúde
1530,AC,Acrelândia,VITOR LIMA MARTINELI,Secretário(a) de Saúde
1531,AC,Bujari,FRANCISCO ABREU DE OLIVEIRA ,Secretário(a) de Saúde
1532,AC,Capixaba,GEORGE EDUARDO CARNEIRO MACEDO,Secretário(a) de Saúde
1533,AC,Epitaciolândia,SÉRGIO MESQUITA DE CASTRO,Secretário(a) de Saúde
1534,AC,Jordão,OSCAR SÉRGIO DE MENEZES OLIVEIRA,Secretário(a) de Saúde
1535,AC,SantaRosadoPurus,ALANCARDES PENHA DE ARAÚJO,Secretário(a) de Saúde
1536,MA,Morros,DANIELA GUIMARAES COUTINHO,Secretário(a) de Saúde
1537,CE,DeputadoIrapuanPinheiro,Vângela,Secretário(a) de Saúde
1538,PE,Itaíba,PEDRO TEOTONIO DA SILVA NETO,Secretário(a) de Saúde
1539,AL,Flexeiras,TATIANA LINS DE OLIVEIRA,Secretário(a) de Saúde
1540,BA,Andaraí,MILENA SANTOS HELFENSTEIN,Secretário(a) de Saúde
1541,BA,Itapicuru,JOSÉ CALDAS DE ALMEIDA,Secretário(a) de Saúde
1542,BA,Jandaíra,RENAN CIRILO DOS SANTOS JUNIOR,Secretário(a) de Saúde
1543,MG,Juatuba, AMELIA AUGUSTA DA SILVA,Secretário(a) de Saúde
1544,MG,SantanadoParaíso,CLAUDIA MEIRE GOMES,Secretário(a) de Saúde
1545,MG,SenadorAmaral,SAMUEL ANTÕNIO DE SOUZA,Secretário(a) de Saúde
1546,SP,LençóisPaulista,RICARDO CONTI BARBEIRO,Secretário(a) de Saúde
1547,PR,CapitãoLeônidasMarques,CARLOS ROBERTO DA SILVA,Secretário(a) de Saúde
1548,PR,JardimAlegre,Silvia Bovo Tsechuk,Secretário(a) de Saúde
1549,PR,RioBom,JOSÉ BENEDITO DE ANDRADE,Secretário(a) de Saúde
1550,MA,Grajaú,JULIO CESAR BARROS PESSOA,Secretário(a) de Saúde
1551,MA,Riachão,Cátia Regina Coelho Lima ,Secretário(a) de Saúde
1552,PI,AlegretedoPiauí,ANNA CARLA LEAL BEZERRA,Secretário(a) de Saúde
1553,PI,BaixaGrandedoRibeiro,THAIS LEAL CARVALHO PALHANO,Secretário(a) de Saúde
1554,PI,BomPrincípiodoPiauí,NAIARA DE CARVALHO ARAÚJO,Secretário(a) de Saúde
1555,PI,BonfimdoPiauí,ALTAIR XAVIER LANDIM,Secretário(a) de Saúde
1556,PI,BuritidosMontes,MARIA FABIULA DE MATOS ,Secretário(a) de Saúde
1557,PI,CabeceirasdoPiauí,ANA DOS SANTOS MOTA,Secretário(a) de Saúde
1558,PI,CaldeirãoGrandedoPiauí,MARCOS DE SOUSA ALENCAR,Secretário(a) de Saúde
1559,PI,Canavieira,RAIKA MICHELLE FREITAS NASCIMENTO,Secretário(a) de Saúde
1560,PI,Coivaras,EDINEI OLIVEIRA GOMES FREITAS,Secretário(a) de Saúde
1561,PI,ColôniadoGurguéia,MARILIA GUARINO BEZERRA,Secretário(a) de Saúde
1562,PI,ColôniadoPiauí,CELANA MARQUES CAMARÇO LEAL,Secretário(a) de Saúde
1563,PI,CoronelJoséDias,SELMO DOS SANTOS FERREIRA,Secretário(a) de Saúde
1564,PI,FarturadoPiauí,LARISSE DIAS DOS SANTOS,Secretário(a) de Saúde
1565,PI,JacobinadoPiauí,VERONICA RODRIGUES DE OLIVEIRA ,Secretário(a) de Saúde
1566,PI,JardimdoMulato,EDILSON DA SILVA SANTOS,Secretário(a) de Saúde
1567,PI,LagoaAlegre,RIZALVA SILVA SOUZA FORTES,Secretário(a) de Saúde
1568,PI,LagoadoBarrodoPiauí,MARQUINO ROCHA  BARBOSA,Secretário(a) de Saúde
1569,PI,Marcolândia,DOMITILIA DE SOUSA ALENCAR DAMASCENO,Secretário(a) de Saúde
1570,PI,PassagemFrancadoPiauí,LORAYNY CARVALHO ,Secretário(a) de Saúde
1571,PI,PatosdoPiauí,MARIA AUZENI DA COSTA SOUSA,Secretário(a) de Saúde
1572,PI,QueimadaNova,MARIA NAZARE COELHO CARVALHO,Secretário(a) de Saúde
1573,PI,SantaCruzdosMilagres,EDIBERTO MENDES GUIMARAES,Secretário(a) de Saúde
1574,PI,SantanadoPiauí,LAYRTON CARVALHO LEAL,Secretário(a) de Saúde
1575,PI,SantaRosadoPiauí,GELMA SOARES DA SILVA SANTOS ,Secretário(a) de Saúde
1576,PI,SãoBrazdoPiauí,HUMBERTO PEREIRA CARDOSO,Secretário(a) de Saúde
1577,PI,SãoJosédoDivino,MARIA DE SOUSA CARVALHO,Secretário(a) de Saúde
1578,PI,SãoLourençodoPiauí,JUÇARA DAMASCENO RIBEIRO PALMEIRA,Secretário(a) de Saúde
1579,PI,SigefredoPacheco,ANA KEROLLE DE OLIVEIRA CARVALHO,Secretário(a) de Saúde
1580,PI,VárzeaBranca,JOSE CARLOS DA SILVA,Secretário(a) de Saúde
1581,PB,Alcantil,DANIELA BEZERRA DA SILVA,Secretário(a) de Saúde
1582,PB,AlgodãodeJandaíra,Arlindo Salvador de Siqueira,Secretário(a) de Saúde
1583,PB,Amparo,VERÔNICA MARIA RAFAEL NUNES,Secretário(a) de Saúde
1584,PB,AreiadeBaraúnas,IBERICA EDNA DE LIMA NÓBREGA,Secretário(a) de Saúde
1585,PB,Assunção,VANUZA MARIA DE OLIVEIRA CARVALHO,Secretário(a) de Saúde
1586,PB,Baraúna, JOSÉ de LIMA SOUSA,Secretário(a) de Saúde
1587,PB,BarradeSantana,AMBROZINA BARRETO DE LIRA,Secretário(a) de Saúde
1588,PB,BoaVista,LUÍSA PEREIRA PORTO,Secretário(a) de Saúde
1589,PB,Cacimbas,Paula Raissa Leite Ferreira,Secretário(a) de Saúde
1590,PB,Cajazeirinhas,ANDREIA DE OLIVEIRA ALMEIDA  ,Secretário(a) de Saúde
1591,PB,Caraúbas,WARLA BRUNA BARBOSA DA COSTA,Secretário(a) de Saúde
1592,PB,Casserengue,Willian Santos Basílio,Secretário(a) de Saúde
1593,PB,Caturité,MARIA JOSE DA SILVA ,Secretário(a) de Saúde
1594,PB,Coxixola,Maria da Conceição Neves,Secretário(a) de Saúde
1595,PB,Damião,ROGÉRIO RODRIGUES DE SOUZA FREIRE,Secretário(a) de Saúde
1596,PB,GadoBravo,VIVIANE ALVES BARBOSA,Secretário(a) de Saúde
1597,PB,Logradouro,Isaelson do Amaral,Secretário(a) de Saúde
1598,PB,Marizópolis,RODRIGO RODOLFO de  MELO ,Secretário(a) de Saúde
1599,PB,Matinhas,Julyana Roberta Vieira Agra,Secretário(a) de Saúde
1600,PB,MatoGrosso,Mayara Fernandes de Lima,Secretário(a) de Saúde
1601,PB,Parari,ANA MARIA AYRES NAVARRO,Secretário(a) de Saúde
1602,PB,PoçoDantas,ANDRÉA KARLA GOMES FERNANDES,Secretário(a) de Saúde
1603,PB,PedroRégis,CREUZA RIBEIRO DE OLIVEIRA,Secretário(a) de Saúde
1604,PB,Riachão,JOSE HERMANO DOMINGOS DA SILVA,Secretário(a) de Saúde
1605,PB,RiachãodoBacamarte,VALDINERI BARBOSA DE LIMA,Secretário(a) de Saúde
1606,PB,RiachodeSantoAntônio,KARLA CLACILEIDE DA COSTA BRITO SILVA,Secretário(a) de Saúde
1607,PB,SantaInês,MARIA DE LOURDES RODRIGUES,Secretário(a) de Saúde
1608,PB,SantoAndré,ROSENILDO ALVES LOPES,Secretário(a) de Saúde
1609,PB,SãoBento,MARIA DA FÁTIMA DE ALMEIDA A. NÓBREGA,Secretário(a) de Saúde
1610,PB,SãoBentinho,LAÍS NÓBREGA VIEIRA DA COSTA,Secretário(a) de Saúde
1611,PB,SãoDomingosdoCariri,RENATA DE LIMA FERREIRA ,Secretário(a) de Saúde
1612,PB,SãoDomingos,RITA DE CASSIA QUEIROGA DA SILVA,Secretário(a) de Saúde
1613,PB,SãoJosédosRamos,MARIA APARECIDA RODRIGUES DE AMORIM,Secretário(a) de Saúde
1614,PB,SãoJosédePrincesa,JOSE MAX RODRIGUES SOARES,Secretário(a) de Saúde
1615,PB,SãoJosédoBrejodoCruz,Kledyanne Cristina da Silva Gomes,Secretário(a) de Saúde
1616,PB,Sertãozinho,Valquiria da Cruz Cardoso Vieira,Secretário(a) de Saúde
1617,PB,Sobrado,PAULO CÉSAR DA SILVA BARBOSA,Secretário(a) de Saúde
1618,PB,Sossêgo,VANUSA DA PAZ MEDEIROS,Secretário(a) de Saúde
1619,PB,Tenório,Allana Vazconcelos Araujo,Secretário(a) de Saúde
1620,PB,Zabelê,JOSE LAYLSON TEIXEIRA NEVES ,Secretário(a) de Saúde
1621,MG,BelaVistadeMinas,MARIA DAS GRAÇAS SANTOS MATIAS,Secretário(a) de Saúde
1622,MG,Ipatinga,JÉSSICA PAULA RICIATTI NUNES,Secretário(a) de Saúde
1623,MG,JoãoMonlevade,MIRELLIÉ MARCENES SANTOS,Secretário(a) de Saúde
1624,MG,Timóteo,EDUARDO OLIVEIRA MORAIS,Secretário(a) de Saúde
1625,SP,CamposdoJordão,Marcus Vinicius Maia de Rezende,Secretário(a) de Saúde
1626,PR,Guaratuba,GABRIEL MODESTO DE OLIVEIRA,Secretário(a) de Saúde
1627,PR,NovaSantaRosa,Noedi Max Hardt,Secretário(a) de Saúde
1628,PR,Perobal,André Antônio dos Santos,Secretário(a) de Saúde
1629,PR,QuartoCentenário,Larissa Gomes Rodrigues,Secretário(a) de Saúde
1630,RS,Cristal,TIAGO HUBER MARTINS ,Secretário(a) de Saúde
1631,RS,EugêniodeCastro,Daniela Gubert,Secretário(a) de Saúde
1632,RS,Pinhal,EDIMIR FRANQUINI BORGES,Secretário(a) de Saúde
1633,RS,PousoNovo,MARISA PIOVESANI SEIBEL,Secretário(a) de Saúde
1634,RS,SãoJosédoHortêncio,ALCEU ANTONIO ENGEROFF,Secretário(a) de Saúde
1635,RS,SãoMigueldasMissões,Maikel Fabiano Morais,Secretário(a) de Saúde
1636,RS,SãoSepé,Carla Pinto Portella,Secretário(a) de Saúde
1637,RS,SãoVendelino,ROSANE DO MONTE,Secretário(a) de Saúde
1638,RS,SãoVicentedoSul,Luís Fernando Valente Zucuni,Secretário(a) de Saúde
1639,RS,TrêsCachoeiras,Gilcinara Borges Pereira,Secretário(a) de Saúde
1640,GO,BuritideGoiás,ROBIÇON ANTONIO BUENO,Secretário(a) de Saúde
1641,GO,Caldazinha,LUIZA DAYANA MARQUES,Secretário(a) de Saúde
1642,GO,Guaraíta,MARCILENE DE FREITAS COELHO SILVA,Secretário(a) de Saúde
1643,GO,Inaciolândia,PAULO CESAR SISDELLI,Secretário(a) de Saúde
1644,GO,MontividiudoNorte,JACILENE MARTINS DE PAIVA AIRES,Secretário(a) de Saúde
1645,GO,SantoAntôniodaBarra,ROSELI PEREIRA SILVA DO NASCIMENTO,Secretário(a) de Saúde
1646,GO,TerezópolisdeGoiás,UILSON PEREIRA DOS SANTOS,Secretário(a) de Saúde
1647,GO,VilaBoa,MARIA DE FATIMA FRANCISCA DE OLIVEIRA,Secretário(a) de Saúde
1648,PA,PontadePedras,Indira Oliveira de Sousa,Secretário(a) de Saúde
1649,PB,Boqueirão,Joanita Leal de Brito,Secretário(a) de Saúde
1650,PB,Tacima,Luis Bernardo da Silva,Secretário(a) de Saúde
1651,PE,SãoBentodoUna,DALMA NOELY MACIEL MACEDO ,Secretário(a) de Saúde
1652,RS,Erechim,Eclesan Ana Palhão,Secretário(a) de Saúde
1653,MS,Japorã,RILDO APARECIDO ALVES MARTINS ,Secretário(a) de Saúde
1654,MS,NovaAndradina,SERGIO DIAS MAXIMINIANO ,Secretário(a) de Saúde
1655,MS,NovoHorizontedoSul,EVA GUBERTSANTOS,Secretário(a) de Saúde
1656,GO,Uirapuru,FÁBIO BARBOSA DE OLIVEIRA,Secretário(a) de Saúde
1657,AP,SerradoNavio,TARLYSSON GOLÇALVES SOARES,Secretário(a) de Saúde
1658,AP,PedraBrancadoAmapari,ELZA GESSIANE GUERRA DA SILVA,Secretário(a) de Saúde
1659,AP,Cutias,ALEXSANDRO PONTES MARQUES,Secretário(a) de Saúde
1660,AP,Itaubal,ELISANGELA ALBUQUERQUE ROCHA DOS SANTOS,Secretário(a) de Saúde
1661,AP,PortoGrande,ESMERALDA DE OLIVEIRA MONTE NEGRO ,Secretário(a) de Saúde
1662,AP,Pracuúba,EUNICE MAGAVE RAMOS,Secretário(a) de Saúde
1663,TO,Abreulândia,SILVIO HENRIQUE DE SOUSA MONTELO,Secretário(a) de Saúde
1664,PI,Francinópolis,DULCE ORMINDA MENDES MARTINS NOGUEIRA,Secretário(a) de Saúde
1665,PB,SãoMamede,Francisco das Chagas Alves Pereira,Secretário(a) de Saúde
1666,BA,Glória,FLAVIO GOMES DE SOUZA,Secretário(a) de Saúde
1667,BA,Paripiranga,DANIELLA KRISSILA SANTA ROSA ROSARIO,Secretário(a) de Saúde
1668,SP,MurutingadoSul,Janini de F. Nascimento,Secretário(a) de Saúde
1669,PR,Assaí,JORGE TORQUATO JUNIOR,Secretário(a) de Saúde
1670,PR,PrimeirodeMaio,Maria Ritha Xicareli Casanova ,Secretário(a) de Saúde
1671,SC,Ibicaré,MARLENE ALBERGUINI,Secretário(a) de Saúde
1672,RS,Parobé,Ana Elisa ,Secretário(a) de Saúde
1673,RS,SãoSebastiãodoCaí,DIOMAR MACHADO FLORES,Secretário(a) de Saúde
1674,MS,Caracol,ROSINÉIA GOMES DE ASSIS,Secretário(a) de Saúde
1675,MT,Nobres,MARCOS ALVES DE ALBUQUERQUE,Secretário(a) de Saúde
1676,MA,CândidoMendes,CALINE CARVALHO DE MENEZES,Secretário(a) de Saúde
1677,PB,Umbuzeiro,FERNANDA ISABEL LEAL DE MORAES,Secretário(a) de Saúde
1678,MG,Baependi,TOMER PEREIRA PEIXOTO,Secretário(a) de Saúde
1679,SP,Guapiara,Jordana Maria Menk Rodrigues,Secretário(a) de Saúde
1680,SP,Macaubal,JULIO CESAR ARAUJO DA SILVA,Secretário(a) de Saúde
1681,PR,Ivaté,DEISE VAGLIERI PREVITAL,Secretário(a) de Saúde
1682,RS,PinheiroMachado,DIEGO MOREIRA,Secretário(a) de Saúde
1683,MS,GlóriadeDourados,Janete Glorinha Kochinski de França ,Secretário(a) de Saúde
1684,MA,BarradoCorda,VANESSA FONSECA VIEIRA DE FERRY,Secretário(a) de Saúde
1685,CE,Croatá,Elimara de Macedo Lima Araújo,Secretário(a) de Saúde
1686,CE,Tauá,GLAI JONES ALVES FEITOSA,Secretário(a) de Saúde
1687,MG,Eugenópolis,LUIZ CARLOS DE OLIVEIRA,Secretário(a) de Saúde
1688,ES,BoaEsperança,Ana Rosa Marin Silva,Secretário(a) de Saúde
1689,RJ,Miracema,VANESSA GUTERRES SILVA ,Secretário(a) de Saúde
1690,SP,Areiópolis,IZABELLA CRISTINA MASTROMORO,Secretário(a) de Saúde
1691,SP,Bebedouro,SILVÉRIA MARIA PEIXOTO LARÊDO,Secretário(a) de Saúde
1692,SP,Brotas,Priscila Cerqueira Leite,Secretário(a) de Saúde
1693,SP,Catiguá,Gabriela de Fatima Pereira da Silva,Secretário(a) de Saúde
1694,SP,CesárioLange,Sandra Paula Fernandes Jóia,Secretário(a) de Saúde
1695,SP,Iracemápolis,Juvenal Baptistella Chiocheti ,Secretário(a) de Saúde
1696,SP,Pinhalzinho,TAYMARA DIAS LARANGEIRA,Secretário(a) de Saúde
1697,SP,Poloni,Juliana Cochito,Secretário(a) de Saúde
1698,SP,RioGrandedaSerra,Maria José Pereira Zago,Secretário(a) de Saúde
1699,SP,SantaCruzdaConceição,Regiane Cristna Ferreira Maria,Secretário(a) de Saúde
1700,SP,SantaCruzdasPalmeiras,LUIS RAFAEL BUENO DE CAMARGO,Secretário(a) de Saúde
1701,SP,SantópolisdoAguapeí,Juliana Cristal Pio Barros,Secretário(a) de Saúde
1702,SP,SãoFrancisco,Dania Yelises Gomez Cabrera,Secretário(a) de Saúde
1703,SP,ValentimGentil,Elaine Teixeira B. Simonato ,Secretário(a) de Saúde
1704,PR,Braganey,JHEISON ADRYSON CAZZO MACEDO,Secretário(a) de Saúde
1705,PR,Imbituva,JOSÉ VALDENEI MENON,Secretário(a) de Saúde
1706,PR,SantaTerezinhadeItaipu,FABIO DE MELLO,Secretário(a) de Saúde
1707,RS,CapãodoLeão,CÍNTIA DE OLIVEIRA IRIBARREM,Secretário(a) de Saúde
1708,RS,FortalezadosValos,JANICE BOCK OLIVEIRA ,Secretário(a) de Saúde
1709,RS,SãoNicolau,LORENI ORTIZ,Secretário(a) de Saúde
1710,RS,TrêsdeMaio,Jacira Lucas Taborda,Secretário(a) de Saúde
1711,MT,RibeirãoCascalheira,FAUSTO FRANCISCO DE OLIVEIRA,Secretário(a) de Saúde
1712,PA,Belterra,Adjane Medeiros Alves,Secretário(a) de Saúde
1713,PE,JaboatãodosGuararapes,ZELMA DE FÁTIMA CHAVES PESSOA,Secretário(a) de Saúde
1714,SE,Estância,LEIDE SANTOS CATUNINHO DE MORAIS,Secretário(a) de Saúde
1715,SP,Maracaí,ELLEN FERRANTE DOS SANTOS,Secretário(a) de Saúde
1716,RS,GeneralCâmara,Elizama Lutiéli de Lima Pereira,Secretário(a) de Saúde
1717,RS,Glorinha,Tiago Coutinho Ramazzini,Secretário(a) de Saúde
1718,TO,Lajeado,RONISVALDO DA SILVA PINHO,Secretário(a) de Saúde
1719,TO,Recursolândia,WALTER MACHADO DE SOUZA,Secretário(a) de Saúde
1720,TO,RiodosBois,MARIA VITALINA FERNANDES ARAUJO,Secretário(a) de Saúde
1721,CE,Ibicuitinga,ADRIANA FERREIRA GOMES,Secretário(a) de Saúde
1722,PB,Aparecida,Narjara Cristina de Araujo,Secretário(a) de Saúde
1723,PB,Capim,Isabel Regina Serrano de Oliveira,Secretário(a) de Saúde
1724,PB,CuitédeMamanguape,Maria Rosemary Farias Lima,Secretário(a) de Saúde
1725,PB,CurraldeCima,RENATA ANTÔNIA AGUIAR RIBEIRO,Secretário(a) de Saúde
1726,PB,Marcação,MARIA EDFRANIA DOS SANTOS SILVA,Secretário(a) de Saúde
1727,PB,PedrasdeFogo,Henrique Rodrigues da Costa,Secretário(a) de Saúde
1728,PB,RiachãodoPoço,MARIA CLAUDILENE DE OLIVEIRA,Secretário(a) de Saúde
1729,PB,SãoJoãodoCariri,ELIAN CARLA ANTONINO DE ASSIS SOUSA,Secretário(a) de Saúde
